Name,POR - Virtual Name,POR - Virtual Name - use this ONE,ID,Status,Environment,OS Version,Pool data available,Proc mode,RMC IP,RMC State,Default profile,Current profile,Migration disabled,Auto start,Suspend capable,Remote restart capable,Simplified remote restart capable,Remote restart status,Sync current profile,Managed System Name,Managed System Serial,LPAR CPU,LPAR MEM
PSD2_bpboqda1aa,bpboqda1aa,bpboqda1aa,22,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.14.200,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_EQ_berpda3,EQ_berpda3,berpda3,40,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,8
PSD2_bpboqda1ba,bpboqda1ba,bpboqda1ba,22,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.14.201,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
SAP_bbiqpda1a,bbiqpda1a,bbiqpda1a,34,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.111,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,6,64
SAP_bbiqpda1b,bbiqpda1b,bbiqpda1b,34,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.112,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN655461C-MUL2,655461C,6,64
DR_SAP_bbppda1a,SAP_bbppda1a,bbppda1a,29,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,8
DR_EARCH_bemlpaa1a,EARCH_bemlpaa1a,bemlpaa1a,28,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,0
DR_EARCH_bemlpda1a,EARCH_bemlpda1a,bemlpda1a,27,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,0
DR_SAP_bbppaa1,SAP_bbppaa1,bbppaa1,25,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,0
DR_CTRLM_ada81d001,CTRLM_ada81d001,ada81d001,24,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,4
DR-VIO2-bbcrva27,bbcrva27,bbcrva27,23,Running,vioserver,VIOS 2.2.6.65 6100-09-06-1543,FALSE,POWER7,10.71.13.201,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,4
DR-VIO1-bbcrva26,bbcrva26,bbcrva26,22,Running,vioserver,VIOS 2.2.6.65 6100-09-08-1642,FALSE,POWER7,10.71.13.200,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,4
SAP_bbissda1,bbissda1,bbissda1,24,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.116,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_bbpcpaa1,bbpcpaa1,bbpcpaa1,1,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.98,active,Normal,Normal,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,4,48
SAP_bbpcpda1per,bbpcpda1per,bbpcpda1per,1,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.99,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN655461C-MUL2,655461C,3,32
SAP_bbppaa1,bbppaa1,bbppaa1,26,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.85,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,2,12
SAP_bbppaa2,bbppaa2,bbppaa2,26,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.86,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN655461C-MUL2,655461C,2,12
DR_SAP_bbpcpaa1,SAP_bbpcpaa1,bbpcpaa1,59,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,40
bmddaa1,bmddaa1,bmddaa1,9,Running,aixlinux,AIX 7.1 7100-05-08-2114,FALSE,POWER7,10.71.14.80,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,4,8
SAP_bbppda1a,bbppda1a,bbppda1a,27,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.87,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,3,24
DR_EFAS_bespaa1a,EFAS_bespaa1a,bespaa1a,53,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,24
SAP_bbppda1b,bbppda1b,bbppda1b,27,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.88,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN655461C-MUL2,655461C,3,24
DR_SAS_bsaspaa1,SAS_bsaspaa1,bsaspaa1,52,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,8
baahqda1aa_MIGRATED,MIGRATED,MIGRATED,5,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,0
DR_SAS_bsaspwa3,SAS_bsaspwa3,bsaspwa3,51,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,16
SAP_becdaa1,becdaa1,becdaa1,9,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.64.65.182,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRE-E870-2,65CCCDC,2,16
DR_MCA_bmuoza1,MCA_bmuoza1,bmuoza1,50,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,1
DR_EARCH_bemlpaa1c,EARCH_bemlpaa1c,EARCH_bemlpaa1c,3,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,0
DR_EQ_berpaa2a,EQ_berpaa2a,berpaa2a,49,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,0,16
VIO2-boitva32,boitva32,boitva32,2,Running,vioserver,VIOS 2.2.6.51 6100-09-08-1642,FALSE,POWER7,10.71.13.11,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,4
SAP_bepdaa1,bepdaa1,bepdaa1,5,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.64.65.181,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRE-E870-2,061F107,2,12
VIO1-boitva31,boitva31,boitva31,1,Running,vioserver,VIOS 2.2.6.51 6100-09-08-1642,FALSE,POWER7,10.71.13.10,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,4
SAP_bpidaa1,bpidaa1,bpidaa1,4,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.64.68.77,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRE-E870-2,061F107,2,16
SAP_bpipaa1,bpipaa1,bpipaa1,3,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.64.68.75,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,24
SAP_bpitaa1,bpitaa1,bpitaa1,3,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.70.68.22,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRE-E870-2,65CCCDC,2,16
SAP_bpsmaa1,bpsmaa1,bpsmaa1,10,Running,aixlinux,AIX 6.1 6100-09-12-1846,false,POWER7,10.64.65.151,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,32
EFAS_bespda4a,bespda4a,bespda4a,7,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,0,4
EFAS_bespda3a,bespda3a,bespda3a,6,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,0,48
CTRLM_ada81d001_migrated_870,ada81d001_migrated_870,ada81d001_migrated_870,28,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal_Post_Migration,Normal_Post_Migration,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,0,4
EFAS_bespda2a,bespda2a,bespda2a,5,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,0,48
SAP_br3sdda1,br3sdda1,br3sdda1,10,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.23.9.27,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRE-E870-2,65CCCDC,2,40
EFAS_bespda1a,bespda1a,bespda1a,4,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,0,24
SAP_bsmtda1a,bsmtda1a,bsmtda1a,19,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.109,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
VIO2_boipva27,boipva27,boipva27,3,Running,vioserver,VIOS 2.2.6.51 6100-09-08-1642,FALSE,POWER7,10.71.74.22,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,2,4
VIO1_boipva26,boipva26,boipva26,2,Running,vioserver,VIOS 2.2.6.51 6100-09-07-1614,FALSE,POWER7,10.71.74.21,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65DA81D-MUL1,65DA81D,2,4
SAP_bsmtda1b,bsmtda1b,bsmtda1b,23,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.110,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
POFS_bposaa1,bposaa1,bposaa1,59,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,0,6
SAP_BW_bbbdda1,BW_bbbdda1,bbbdda1,13,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.171,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbpaa2,BW_bbbpaa2,bbbpaa2,9,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.142,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
SAP_BW_bbbpaa3,BW_bbbpaa3,bbbpaa3,9,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.143,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
SAP_BW_bbbpda1a,BW_bbbpda1a,bbbpda1a,10,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.144,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
SAP_BW_bbbpda1b,BW_bbbpda1b,bbbpda1b,10,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.74.145,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
CACS_bcctaa1,bcctaa1,bcctaa1,53,Running,aixlinux,AIX 5.3 5300-11-08-1140,FALSE,POWER6+,19.50.10.30,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,1,8
SAP_BW_bbbqaa2,BW_bbbqaa2,bbbqaa2,14,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.172,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbqaa3,BW_bbbqaa3,bbbqaa3,14,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.173,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
SAP_BW_bbbqda1a,BW_bbbqda1a,bbbqda1a,15,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.174,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_bamlpaa1a,bamlpaa1a,bamlpaa1a,44,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_bamlpda1aa,bamlpda1aa,bamlpda1aa,43,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_OPG_bopgpda1a,OPG_bopgpda1a,bopgpda1a,42,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_OPG_bopgpaa1a,OPG_bopgpaa1a,bopgpaa1a,41,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_SAP_BW_bbbpaa2,SAP_BW_bbbpaa2,bbbpaa2,40,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_SAP_BW_bbbpda1a,SAP_BW_bbbpda1a,bbbpda1a,39,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_bsaspmta1,bsaspmta1,bsaspmta1,38,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_PB_bpbopda1aa,PB_bpbopda1aa,bpbopda1aa,36,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_BELL_bsmpda1a,BELL_bsmpda1a,bsmpda1a,35,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_bsaspmda1,bsaspmda1,bsaspmda1,34,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_SAP_bpdbpaa1,SAP_bpdbpaa1,bpdbpaa1,29,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_OPG_bopgpcc1a,OPG_bopgpcc1a,bopgpcc1a,28,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbqda1b,BW_bbbqda1b,bbbqda1b,15,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.175,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspmda3,bsaspmda3,bsaspmda3,26,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbsda1,BW_bbbsda1,bbbsda1,13,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.170,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspgwa1,bsaspgwa1,bsaspgwa1,23,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbsda2,BW_bbbsda2,bbbsda2,11,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.59,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_bsaspgwa3,bsaspgwa3,bsaspgwa3,21,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP_BW_bbbsda3,BW_bbbsda3,bbbsda3,12,Not Activated,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.103,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
SAP_SM_bsmpda1a,SM_bsmpda1a,bsmpda1a,22,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.149,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
SAP_SM_bsmpda1b,SM_bsmpda1b,bsmpda1b,21,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.74.150,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
24HR_boi24hrsbaix1,boi24hrsbaix1,boi24hrsbaix1,16,Running,aixlinux,AIX 7.1 7100-00-03-1115,FALSE,POWER7,10.71.13.178,active,boi24hrsbaix1_profile,boi24hrsbaix1_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP-bbiqtda1a-HA,bbiqtda1a,bbiqtda1a,48,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.111,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,6,64
SAP-bbiqtda1b-HA,bbiqtda1b,bbiqtda1b,48,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.112,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,6,64
SAP-bbpcdaa1,bbpcdaa1,bbpcdaa1,17,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.81,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,3,16
SAP-bbpctaa1,bbpctaa1,bbpctaa1,39,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.82,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,4,40
OPG_bopgqcc1a,bopgqcc1a,bopgqcc1a,8,Not Activated,aixlinux,AIX 7.1 7100-05-10-2220,FALSE,POWER7,10.71.13.144,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_VIO2_boirva40,VIO2_boirva40,boirva40,102,Running,vioserver,VIOS 2.2.6.51 6100-09-06-1543,FALSE,POWER7,10.71.13.186,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
DR_VIO1_boirva39,VIO1_boirva39,boirva39,101,Running,vioserver,VIOS 2.2.6.51 6100-09-06-1543,FALSE,POWER7,10.71.13.185,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP-bbpctda1,bbpctda1,bbpctda1,20,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.45,active,Normal,Normal,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,3,32
SAP-bbpdda1,bbpdda1,bbpdda1,32,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.91,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,4,24
VIO2_boitva44,boitva44,boitva44,2,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.13.130,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
VIO1_boitva43,boitva43,boitva43,1,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.13.129,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN061C000-CAB3,061C000,#N/A,#N/A
SAP-bbpsda1,bbpsda1,bbpsda1,32,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.90,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,4,24
B365_bkipda1b_MIGRATED,bkipda1b_MIGRATED,bkipda1b_MIGRATED,18,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
SAP-bbptaa1,bbptaa1,bbptaa1,33,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.92,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,12
